cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,35.58358672,1,40.33057525,0,32.29562691,1,24.64220271,1,24.4246552,1,21.15787877,1,24.04642624
1,38.24350757,1,33.89268134,1,25.45477008,1,25.54234718,1,29.17426496,1,23.63617145,1,27.66805562
1,35.31214865,1,43.4513255,1,25.45254549,1,23.83839217,1,29.66162383,1,30.55585985,1,25.81359075
1,45.2275148,1,37.0116011,1,25.18656175,1,26.62071034,1,23.79322528,1,24.91817668,1,26.04305668
1,33.69559776,1,31.48856747,1,28.42689253,1,26.14361378,1,24.68172741,1,22.85544607,1,28.22573093
1,38.97407964,1,26.76274656,1,43.59766549,1,27.91447963,1,27.92919801,0,22.2537381,1,26.50218564
1,41.37473234,1,32.02056367,1,24.86735024,1,30.69167312,0,24.18200924,1,25.05260376,1,23.63753083
1,46.55699042,1,32.76942958,1,25.50140142,1,26.22599737,1,26.3375811,1,30.57102796,1,22.26335178
1,37.02179292,1,26.08183724,1,27.95499218,1,24.39668382,1,24.91553873,1,25.41080668,1,34.97244535
1,34.99806956,1,26.5674219,1,27.18428664,0,25.06713698,1,24.33189466,1,22.63292909,1,22.62793573
1,38.21830575,1,31.64696307,1,23.69725154,1,28.26491549,1,26.07069073,0,23.47695428,1,25.91460153
1,33.78518577,1,31.87312525,1,26.70139288,1,25.65042439,1,23.76058225,1,22.88584368,0,21.74798436
1,34.45946946,1,34.05007012,1,28.9178898,1,25.50454005,1,29.26352057,0,25.70618837,1,26.82202943
1,31.77267651,1,30.42233426,1,24.82672539,0,22.40330036,0,28.01396871,1,28.11085732,1,23.45355162
1,34.70265506,1,29.63970042,1,28.65222073,1,23.11078845,1,22.91356992,0,24.74996341,0,23.96492938
1,36.41101349,1,27.89998324,1,25.01236615,1,24.10228249,1,24.19341299,1,25.78394807,1,24.22020632
1,34.58787475,1,33.85532414,1,25.10047418,1,28.52622084,1,24.52035589,1,26.29147406,1,23.87062537
1,37.81937597,1,31.15630559,1,23.65036569,1,29.09102942,1,29.33445684,1,23.53081554,1,30.23960594
